Inf;Player;Acceleration;Best Position;Media Description;Eligible;Position;Agility;Balance;Jumping Reach;Natural Fitness;Pace;Stamina;Strength;Free Kick Taking;Marking;Technique;Recommendation;Cons;Ability;Role Ability;Role Ability Out Of Possession;Potential;Pros;2nd Nat;Right Foot;Nation of Birth;EU National;Left Foot;Height;Age;Morale;Knowledge;Injury Susceptibility;Tackling;Penalty Taking;Passing;Long Throws;Long Shots;Heading;Communication;First Touch;Finishing;Dribbling;Crossing;Corners;Based In;Division;Work Rate;Team Work;Vision;Positioning;Off The Ball;Leadership;Club;Decisions;Flair;Determination;Concentration;Aggression;Composure;Anticipation;Bravery;Throwing;Rushing Out (Tendency);Aerial Reach;Reflexes;Punching;One On Ones;Command Of Area;Kicking;Eccentricity;Handling;Transfer Value;Recommendation
Int;Junior Adamu;15;ST (C);Striker;Yes;ST (C);14;11;12;12;14;16;12;8;7;11;B-;Intelligence;Unknown;;;Unknown;Team Player;England;Very Strong;Nigeria;True;Strong;182 cm;25;Good;Extensive Knowledge;Above Average;9;13;10;6;12;12;3;11;10;13;9;8;Germany;Bundesliga;16;15;9;8;12;6;Sport-Club Freiburg;10;12;13;9;15;11;11;15;1;1;3;2;2;1;3;4;3;3;475K € - 7,6M €;B-
;Bojan Miovski;14;ST (C);Forward;Yes;ST (C);15;13;14;15;14;12;11;10;6;15;B-;Unknown;Unknown;;;Unknown;Speed;France;Reasonable;North Macedonia;False;Very Strong;189 cm;27;Quite Good;Extensive Knowledge;Very Low;4;15;13;6;10;13;1;14;15;14;7;9;Scotland;William Hill Premiership;14;11;13;9;16;13;Rangers;12;14;16;12;11;11;15;14;4;2;1;1;1;2;3;3;3;2;7,6M € - 11M €;B-
;Ianis Hagi;10;AM (C);Cultured attacking midfielder;Yes;AM (RLC);11;12;8;14;11;11;10;17;7;16;B-;Unknown;Unknown;;;Unknown;Technique;Congo;Very Strong;Türkiye;True;Strong;182 cm;27;Exceptional;Extensive Knowledge;Very Low;8;14;15;5;15;8;3;15;13;12;16;16;Türkiye;Super League;12;10;15;8;12;13;Alanyaspor;10;14;13;13;9;13;13;12;1;3;1;3;1;3;2;3;2;1;1,7M € - 11,5M €;B-
;Joseph Paintsil;16-19;AM (L);Winger;Yes;AM (RL);15-19;9-12;3-6;13-16;18-20;7-11;9-13;4-7;1-4;10-14;B-;Intelligence;Unknown;;;Unknown;Speed;U.S.A.;Very Strong;Ghana;False;Weak;169 cm;28;Scouting Required;Minimal Knowledge;Very Low;4-7;10-14;12-15;2-6;9-13;6-9;2-6;13-17;11-14;13-17;13-16;4-7;U.S.A.;MLS;5-9;7-10;11-14;2-5;12-16;7-10;LA Galaxy;7-11;11-14;11-15;8-11;14-17;12-16;9-13;13-16;1-4;2-5;2-5;1-4;1-4;1-3;1-3;1-5;1-3;1-4;8,6M € - 14M €;B-
;Rubin Colwill;11;AM (L);Midfielder;Yes;M (C), AM (LC);15;15;11;11;12;11;12;12;8;14;C+;Unknown;Unknown;;;Unknown;Skill;Ivory Coast;Very Strong;Wales;False;Reasonable;189 cm;24;Quite Good;Extensive Knowledge;Above Average;9;11;12;7;12;11;1;14;12;14;12;12;England;Sky Bet League One;12;12;13;11;9;8;Cardiff;9;15;8;12;8;11;13;10;3;3;3;1;4;2;2;2;3;2;1,5M €;C+
;Teden Mengi;14;D (R);Centre-back;Yes;D (C);12;13;14;15;15;15;14;3;13;13;C+;Unknown;Unknown;;;Unknown;Speed;England;Very Strong;England;False;Weak;186 cm;24;Good;Extensive Knowledge;High;14;4;12;4;6;13;3;11;5;10;4;2;England;Sky Bet Championship;12;10;10;14;9;11;Luton;11;4;15;12;12;10;12;12;2;4;4;3;2;3;3;2;1;3;10,5M €;C+
;Ethan Laird;15;WB (R);Full-back;Yes;D/WB (R);14;13;14;15;15;11;11;4;11;13;C+;Intelligence;Unknown;;;Unknown;Speed;Netherlands;Very Strong;England;False;Reasonable;177 cm;24;Fair;Extensive Knowledge;Very High;11;5;12;8;6;11;3;13;8;14;11;5;England;Sky Bet Championship;12;12;10;13;13;9;Birmingham;11;12;12;11;12;12;12;11;4;2;3;1;1;3;3;2;1;3;1,3M € - 9,8M €;C+
;Oliver Skipp;13;DM;Tireless midfielder;Yes;DM, M (C);12;13;9;16;13;16;12;7;13;12;C+;Unknown;Unknown;;;Unknown;Team Player;DR Congo;Very Strong;England;False;Reasonable;175 cm;25;Quite Good;Extensive Knowledge;Below Average;14;9;13;6;9;11;3;12;7;11;6;8;England;National 3 - Group A;17;15;13;13;13;11;Leicester;13;7;15;12;15;15;13;15;2;1;1;2;1;3;1;3;2;1;18M € - 27M €;C+
Set;Jakub Stolarczyk;11;GK;Goalkeeper;Yes;GK;10;13;15;10;12;11;12;6;3;11;C+;Unknown;Unknown;;;Unknown;Aerial Reach;England;Very Strong;Poland;True;Fairly Strong;194 cm;25;Fairly Good;Extensive Knowledge;Below Average;2;1;11;3;1;1;13;11;1;3;1;5;England;Sky Bet Championship;14;13;11;12;3;11;Leicester;12;3;13;9;10;11;13;12;14;12;16;15;11;13;15;11;10;13;9,2M € - 13,5M €;C+
;Taylor Harwood-Bellis;12;D (C);Centre-back;Yes;D (C);12;12;14;14;13;12;14;7;15;12;C+;Unknown;Unknown;;;Unknown;Heading;England;Very Strong;England;False;Reasonable;188 cm;24;Good;Extensive Knowledge;Above Average;14;7;12;10;6;14;1;10;7;9;7;7;England;Premier League;13;13;10;14;6;13;Southampton;12;5;15;13;13;14;13;12;3;1;1;3;2;2;3;2;2;2;16,5M € - 24M €;C+
;Enzo Le Fée;14;AM (L);Winger;Yes;M/AM (LC);15;15;5;13;13;14;7;14;11;15;C+;Unknown;Unknown;;;Unknown;Skill;The Gambia;Very Strong;France;True;Reasonable;170 cm;26;Okay;Extensive Knowledge;Above Average;9;12;16;5;12;6;3;16;9;14;13;15;England;Sky Bet Championship;14;15;15;10;13;11;Sunderland;14;15;14;12;7;13;13;11;3;2;3;2;3;1;2;3;1;3;15M € - 22M €;C+
;Tommy Doyle;13;M (C);Midfielder;Yes;DM, M (C);13;13;9;13;12;13;11;14;9;14;C+;Unknown;Unknown;;;Unknown;Team Player;Poland;Very Strong;England;False;Reasonable;172 cm;24;Slightly Poor;Extensive Knowledge;Below Average;12;13;14;5;11;7;3;13;11;11;13;13;England;Premier League;13;13;14;12;12;14;Wolves;12;11;16;11;13;13;13;14;3;1;2;1;1;1;2;2;3;1;12M €;C+
;Angel Gomes;13;M (C);Midfielder;Yes;DM, M/AM (C);14;13;6;10;13;12;6;12;10;15;C+;Unknown;Unknown;;;Unknown;Technique;Portugal;Very Strong;England;True;Fairly Strong;168 cm;25;Good;Extensive Knowledge;Above Average;10;14;15;4;13;6;2;14;13;15;14;14;France;Ligue 1 McDonald's;14;13;15;12;12;9;Olympique de Marseille;13;12;14;15;8;13;15;6;2;2;2;3;1;1;4;3;3;1;4,9M € - 7,2M €;C+
Inj;Aji Alese;14;D (C);Centre-back;Yes;D (LC);13;11;15;13;15;15;12;2;13;12;C+;Heading;Unknown;;;Unknown;Speed;England;Reasonable;England;False;Very Strong;183 cm;25;Fair;Extensive Knowledge;Very High;12;4;11;10;2;12;3;11;9;13;10;1;England;Sky Bet Championship;11;12;10;13;10;14;Sunderland;11;7;12;12;10;12;12;13;2;1;2;3;2;3;3;3;3;1;4,8M € - 7M €;C+
;Cheick Doucouré;12;DM;Defensive midfielder;Yes;DM, M (C);13;12;10;10;13;13;12;8;14;14;C+;Unknown;Unknown;;;Unknown;Intelligence;England;Very Strong;Mali;False;Reasonable;180 cm;26;Fairly Okay;Extensive Knowledge;High;15;10;15;10;11;12;3;14;9;12;9;8;England;Premier League;14;14;15;14;12;10;Crystal Palace;13;10;15;13;14;13;15;14;2;4;3;1;1;1;2;2;3;2;31M € - 37M €;C+
;Giorgi Kochorashvili;12;DM;Midfielder;Yes;DM, M (C);12;14;8;14;12;14;13;11;11;13;C+;Unknown;Unknown;;;Unknown;Team Player;Ghana;Very Strong;Georgia;False;Reasonable;176 cm;27;Perfect;Extensive Knowledge;Very Low;14;10;13;6;12;9;1;13;9;11;11;12;Portugal;Premier League;14;14;13;13;11;9;Sporting CP;12;12;12;14;15;11;13;16;3;3;2;2;4;2;3;2;1;3;9,6M € - 11,5M €;C+
;Junior Dina Ebimbe;15;WB (R);Midfielder;Yes;WB (R), DM, M (RC);13;12;12;12;15;14;12;8;11;12;C+;Unknown;Unknown;;;Unknown;Team Player;France;Very Strong;France;True;Reasonable;184 cm;25;Quite Good;Extensive Knowledge;Above Average;13;13;12;13;11;12;3;12;11;14;11;8;Germany;Second Division;16;16;12;10;13;8;Eintracht Frankfurt;11;13;15;10;14;12;13;14;2;1;3;2;3;2;1;1;3;1;5,2M € - 7,4M €;C+
;Jackson Tchatchoua;15;M (R);Attacking full-back;Yes;D/WB/M (R);12;14;11;15;18;14;12;5;10;12;C+;Heading;Unknown;;;Unknown;Speed;Belgium;Very Strong;Belgium;True;Weak;180 cm;24;Fair;Extensive Knowledge;Below Average;12;5;11;10;8;7;2;13;7;12;11;11;England;Premier League;12;13;10;11;12;6;Wolves;12;14;12;12;12;12;13;10;3;2;3;1;2;2;2;3;1;3;26M € - 31M €;C+
;Illan Meslier;9;GK;Goalkeeper;Yes;GK;16;12;17;15;9;13;8;5;1;12;C+;Technique;Unknown;;;Unknown;Aerial Reach;Nigeria;Weak;France;True;Very Strong;196 cm;26;Fair;Extensive Knowledge;Below Average;2;1;10;3;3;9;11;10;1;2;2;4;England;Sky Bet Championship;12;12;10;12;4;8;Leeds;12;6;12;13;12;13;13;14;13;15;17;14;14;16;10;12;11;12;1M € - 4,9M €;C+
Wnt;Iñaki Rupérez;15;D (R);Full-back;Yes;D/WB (R);12;12;11;10;12;9;7;5;15;11;C+;Athleticism;Unknown;;;Unknown;Speed;Ghana;Very Strong;Spain;True;Fairly Strong;177 cm;23;Quite Good;Extensive Knowledge;Above Average;13;7;15;10;10;10;2;13;10;10;15;9;Spain;R1 - Nelle Aquitaine - B;14;14;12;14;11;4;Real San Sebastián;16;5;19;9;15;6;13;11;4;3;3;2;3;3;2;2;3;3;190K € - 1,9M €;C+
;Morato;12;D (C);Centre-back;Yes;D (C), DM;10;15;14;15;13;14;16;6;14;10;C+;Unknown;Unknown;;;Unknown;Team Player;France;Reasonable;Brazil;False;Very Strong;192 cm;25;Quite Good;Extensive Knowledge;High;14;10;13;10;8;14;2;9;8;8;9;6;England;Premier League;14;14;12;13;11;12;Nott'm Forest;11;8;13;11;14;13;13;15;1;3;3;3;3;3;2;1;2;3;11,5M € - 17M €;C+
Wnt;Tristan Crama;12;D (R);Centre-back;Yes;D (RC), WB (R);12;11;16;12;13;12;15;6;14;11;C+;Unknown;Unknown;;;Unknown;Heading;Guinea;Very Strong;France;True;Reasonable;192 cm;24;Quite Good;Extensive Knowledge;Below Average;13;5;11;8;6;14;4;11;8;8;10;4;England;Sky Bet League One;12;11;10;11;6;9;Millwall;11;3;12;12;12;14;12;12;2;2;3;1;1;1;3;3;3;2;4,9M €;C+
Inj;Tomáš Souček;11;DM;Tenacious defensive midfielder;Yes;DM, M (C);9;15;17;18;11;18;16;2;14;10;C+;Unknown;Unknown;;;Unknown;Heading;England;Very Strong;Czechia;True;Reasonable;192 cm;31;Fairly Good;Extensive Knowledge;Above Average;15;13;10;2;12;18;3;9;14;10;8;2;England;Premier League;18;17;9;15;14;13;West Ham;15;5;16;15;15;15;14;17;2;3;3;3;3;2;3;3;1;2;7,4M € - 9M €;C+
;Caleb Okoli;12;D (R);Centre-back;Yes;D (C);11;13;14;16;12;16;16;5;14;9;C+;Unknown;Unknown;;;Unknown;Athleticism;Nigeria;Very Strong;Italy;True;Weak;191 cm;24;Fair;Extensive Knowledge;Below Average;15;7;10;9;6;15;3;10;5;9;7;7;England;Lower Saxony;14;14;9;13;8;10;Leicester;11;7;14;11;14;12;13;14;2;2;2;3;2;3;2;2;3;1;2,6M €;C+
;Jacob Bruun Larsen;15;AM (L);Winger;Yes;WB (L), M/AM (RL);13;12;10;12;14;12;11;13;7;12;C+;Unknown;Unknown;;;Unknown;Speed;Indonesia;Very Strong;Denmark;True;Fairly Strong;183 cm;27;Good;Extensive Knowledge;Above Average;7;11;10;7;10;10;3;11;10;13;12;11;England;Premier League;12;14;9;8;13;8;Burnley;12;12;13;9;8;11;12;11;1;2;3;1;2;4;3;3;2;2;16,5M € - 24M €;C+
;Gerard Yepes;10;DM;Midfielder;Yes;DM, M (C);12;10;6;16;11;13;10;12;13;13;C+;Unknown;Unknown;;;Unknown;Team Player;Italy;Very Strong;Spain;True;Reasonable;170 cm;23;Really Good;Extensive Knowledge;Low;13;11;14;4;12;10;2;14;6;11;9;12;Italy;Serie A;15;15;12;13;12;10;Empoli FC;12;12;5;13;11;13;12;11;3;1;1;3;3;3;3;1;1;2;900K € - 9,6M €;C+
Loa;Davide Veroli;12;D (C);Centre-back;Yes;D (LC);11;13;14;16;13;14;13;4;13;9;C+;Unknown;Unknown;;;Unknown;Athleticism;England;Reasonable;Italy;True;Very Strong;186 cm;23;Okay;Extensive Knowledge;Low;12;7;11;7;5;12;3;11;5;10;11;4;Italy;Serie A;14;13;8;13;11;9;Cagliari;12;5;12;11;12;13;12;13;3;1;4;2;3;3;1;1;1;2;160K € - 1,6M €;C+
;Lyle Foster;14;ST (C);Striker;Yes;AM (L), ST (C);11;13;13;12;13;13;15;8;6;13;C+;Unknown;Unknown;;;Unknown;Speed;U.S.A.;Very Strong;South Africa;False;Fairly Strong;185 cm;25;Really Good;Extensive Knowledge;Below Average;6;12;11;5;11;12;1;12;14;13;7;6;England;Premier League;14;14;13;6;12;11;Burnley;12;13;13;13;11;12;14;11;1;2;2;2;3;4;1;2;1;1;8,6M € - 13M €;C+
Lst;Sergio Carreira;14;D (R);Full-back;Yes;D/WB (R);13;15;6;11;14;14;12;7;13;14;C+;Heading;Unknown;;;Unknown;Speed;Congo;Very Strong;Spain;True;Reasonable;170 cm;25;Fairly Good;Extensive Knowledge;Below Average;12;7;13;12;8;9;1;12;7;13;13;7;Spain;First Division;13;14;12;13;12;8;Vigo;12;12;14;13;15;13;13;15;3;3;2;2;1;3;3;1;1;1;10,5M €;C+
;Bingourou Kamara;9;GK;Goalkeeper;Yes;GK;13;15;16;14;9;13;15;8;2;8;C+;Unknown;Unknown;;;Unknown;Aerial Reach;France;Very Strong;France;True;Weak;196 cm;29;Okay;None;Average;1;2;9;2;1;9;12;9;1;2;2;3;France;Ligue 1 McDonald's;12;13;8;12;3;10;FC Lorient;11;6;12;13;8;12;12;13;11;9;15;13;8;12;11;12;8;12;80K € - 800K €;C+
;Daichi Kamada;12;M (C);Midfielder;Yes;DM, M (C), AM (RLC);14;13;11;14;13;13;10;13;10;14;C+;Unknown;Unknown;;;Unknown;Skill;England;Very Strong;Japan;False;Fairly Strong;184 cm;29;Fair;Extensive Knowledge;Very High;12;14;13;4;13;7;1;14;12;13;12;14;England;Premier League;13;14;13;13;13;7;Crystal Palace;12;13;12;13;12;12;12;11;2;4;3;3;1;2;3;2;3;1;32M € - 48M €;C+
;Guille Rosas;14;D (R);Full-back;Yes;D/WB (R);13;12;8;14;13;14;14;7;13;15;C+;Heading;Unknown;;;Unknown;Team Player;Ivory Coast;Very Strong;Spain;True;Weak;174 cm;26;Quite Good;Extensive Knowledge;Above Average;14;9;14;12;8;7;2;14;12;13;13;8;Spain;Second Division;17;14;14;12;14;13;S. Gijón;13;12;14;13;16;13;12;14;1;1;1;4;2;3;3;1;2;2;17,5M € - 21M €;C+
;Mao Hosoya;17;ST (C);Striker;Yes;ST (C);16;15;10;14;16;16;11;10;7;14;C+;Unknown;Unknown;;;Unknown;Speed;DR Congo;Very Strong;Japan;False;Weak;178 cm;24;Excellent;Extensive Knowledge;Below Average;7;11;13;6;12;10;3;13;13;12;11;7;Italy;National 3 - Group A;16;14;13;9;14;8;Blu-neri;12;14;15;14;13;12;14;14;3;1;1;2;3;1;2;2;3;3;4,6M €;C+
;Brenden Aaronson;15;AM (R);Attacking midfielder;Yes;M (C), AM (RLC), ST (C);14;9;7;18;13;17;5;9;9;13;C+;Unknown;Unknown;;;Unknown;Team Player;Netherlands;Very Strong;U.S.A.;False;Reasonable;177 cm;25;Good;Extensive Knowledge;Low;13;11;11;5;8;7;3;12;10;13;9;11;England;Sky Bet Championship;16;15;11;9;17;8;Leeds;12;13;12;9;13;10;12;16;2;4;1;2;3;4;3;3;3;3;13M €;C+
;Ben Cabango;11;D (C);Centre-back;Yes;D (C);10;7;15;12;12;14;17;4;14;8;C+;Unknown;Unknown;;;Unknown;Heading;Angola;Very Strong;Wales;False;Weak;190 cm;26;Good;Extensive Knowledge;Below Average;16;5;10;9;5;17;1;9;8;8;7;4;England;Sky Bet Championship;14;12;10;14;7;12;Swansea;12;7;13;13;14;10;14;16;2;3;2;3;2;3;3;2;3;1;5,4M € - 6,6M €;C+
;Haji Wright;14;ST (C);Rangy striker;Yes;AM (RL), ST (C);12;14;15;12;15;14;13;5;4;12;C+;Unknown;Unknown;;;Unknown;Speed;Liberia;Very Strong;U.S.A.;False;Fairly Strong;193 cm;28;Good;Extensive Knowledge;Above Average;5;16;10;3;10;13;1;12;15;13;10;5;England;Sky Bet Championship;10;13;9;6;13;6;Coventry;12;12;8;9;10;12;13;10;2;3;3;3;1;1;3;2;2;2;15,5M € - 19M €;C+
;Josh Mulligan;14;DM;Full-back;Yes;WB (R), DM, M (C);13;13;11;13;15;14;15;2;9;11;C+;Unknown;Unknown;;;Unknown;Speed;Portugal;Very Strong;Scotland;False;Reasonable;175 cm;23;Excellent;Extensive Knowledge;Very Low;15;2;13;7;9;10;1;10;10;13;11;2;Scotland;William Hill Premiership;15;12;12;12;11;2;Hibernian;13;6;13;11;10;12;11;10;1;1;4;1;3;2;3;3;3;3;450K € - 4,5M €;C+
;Kader Dembélé;15;AM (R);Attacking midfielder;Yes;M (R), AM (RLC);17;12;5;14;15;8;6;7;5;13;C+;Unknown;Unknown;;;Unknown;Speed;Ivory Coast;Reasonable;England;False;Very Strong;168 cm;23;Fairly Good;Extensive Knowledge;Low;6;10;12;6;12;5;1;13;12;15;11;14;England;Sky Bet Championship;8;9;14;7;11;7;QPR;9;16;15;9;8;12;11;13;3;3;3;3;3;2;3;1;1;2;7,6M € - 11M €;C+
;Marc Leonard;11;DM;Midfielder;Yes;DM, M (C);12;13;10;14;11;12;10;12;12;13;C+;Unknown;Unknown;;;Unknown;Skill;The Gambia;Very Strong;Scotland;False;Fairly Strong;180 cm;24;Slightly Poor;Extensive Knowledge;Below Average;12;8;15;5;8;8;3;14;8;13;12;12;England;Sky Bet Championship;13;12;15;13;13;9;Birmingham;13;14;12;13;7;16;13;8;1;1;2;3;3;3;2;3;1;1;5,8M € - 8,4M €;C+
;Nathan Patterson;15;D (R);Full-back;Yes;D/WB (R);13;11;12;14;15;17;12;6;10;11;C+;Heading;Unknown;;;Unknown;Speed;England;Very Strong;Scotland;False;Reasonable;183 cm;24;Very Good;Extensive Knowledge;High;13;5;11;10;11;8;2;11;8;9;14;12;England;Premier League;14;13;11;11;13;4;Everton;7;7;15;12;12;12;11;12;2;3;3;3;3;3;3;1;2;2;19,5M € - 23M €;C+
Wnt;Rodrigo Muniz;14;ST (C);Striker;Yes;ST (C);14;13;15;12;14;13;12;6;7;13;C+;Unknown;Unknown;;;Unknown;Heading;England;Very Strong;Brazil;False;Reasonable;185 cm;25;Perfect;Extensive Knowledge;High;7;11;9;10;11;15;4;13;16;11;9;8;England;Sky Bet Championship;14;11;12;7;15;8;Fulham;13;15;13;11;11;14;15;14;1;2;3;3;4;1;2;2;3;2;45M € - 65M €;C+
;Unai Vencedor;13;M (C);Midfielder;Yes;DM, M (C);13;12;8;12;14;14;13;12;13;14;C+;Unknown;Unknown;;;Unknown;Marking;France;Very Strong;Spain;True;Reasonable;176 cm;25;Fairly Good;Extensive Knowledge;Below Average;15;8;14;7;10;9;1;14;8;10;11;12;Spain;Second Division;12;13;13;14;9;10;A. Bilbao;12;10;13;13;10;12;14;14;3;2;2;2;3;1;3;1;1;1;80K € - 800K €;C+
;Cody Drameh;15;WB (R);Full-back;Yes;D/WB (RL), M (R);13;13;11;16;15;10;9;8;10;11;C+;Heading;Unknown;;;Unknown;Speed;England;Very Strong;England;False;Reasonable;175 cm;24;Quite Good;Extensive Knowledge;Below Average;12;8;12;9;7;6;3;11;8;12;11;10;England;Sky Bet Championship;10;12;11;11;13;9;Hull;9;12;13;9;12;11;10;12;2;2;2;3;4;2;1;3;2;3;375K € - 6,8M €;C+
nEU;Samuel Chukwueze;16;AM (R);Winger;Yes;M (R), AM (RL);15;13;9;12;16;16;11;9;7;12;C+;Unknown;Unknown;;;Unknown;Speed;England;Weak;Nigeria;False;Very Strong;172 cm;27;Good;Extensive Knowledge;Very High;8;11;12;7;11;11;2;13;11;14;14;9;Italy;Serie A;12;13;11;9;14;10;Casciavit;12;14;14;11;11;12;13;12;1;1;3;4;1;3;1;1;3;1;7,8M €;C+
;Boubakary Soumaré;11;DM;Defensive midfielder;Yes;DM, M (C);10;14;14;16;12;14;12;8;13;15;C+;Heading;Unknown;;;Unknown;Skill;Senegal;Very Strong;France;True;Reasonable;188 cm;27;Perfect;Extensive Knowledge;Very Low;13;8;13;8;12;12;2;13;11;14;11;9;Qatar;Premier League;10;12;13;11;13;10;Al-Duhail;15;12;12;12;8;13;13;13;1;2;3;3;1;3;1;4;1;3;8M € - 11,5M €;C+
Wnt;Maxence Caqueret;12;DM;Tenacious defensive midfielder;Yes;DM, M (C);14;12;7;14;12;15;9;11;14;14;C+;Unknown;Unknown;;;Unknown;Team Player;Guinea;Very Strong;France;True;Reasonable;174 cm;26;Fairly Good;Extensive Knowledge;Below Average;15;9;15;5;8;6;4;14;10;14;10;11;Italy;Serie A;16;15;14;15;14;14;Como;12;13;15;13;15;13;15;14;2;1;2;1;1;3;1;4;1;1;8,2M € - 9,6M €;C+
Lst;Joe Willock;17;M (C);Midfielder;Yes;DM, M (C);17;13;8;14;14;14;12;10;8;13;C+;Unknown;Unknown;;;Unknown;Speed;Montserrat;Very Strong;England;False;Reasonable;179 cm;26;Quite Good;Extensive Knowledge;Average;10;9;13;4;11;7;2;13;12;13;11;7;England;Premier League;16;16;14;9;16;4;Newcastle;12;15;13;13;10;13;14;12;1;3;3;1;2;3;1;4;2;1;2,2M €;C+
;Noah Cadiou;13;DM;Midfielder;Yes;DM, M (C);12;14;15;13;12;14;15;7;12;13;C+;Athleticism;Unknown;;;Unknown;Heading;France;Very Strong;Guadeloupe;True;Weak;191 cm;27;Fairly Good;None;Below Average;13;10;13;8;10;14;3;12;10;11;10;7;France;R1 - Nelle Aquitaine - B;15;13;12;12;7;12;FC Lorient;11;8;13;10;11;14;13;15;1;3;2;1;3;3;1;1;1;1;350K € - 3,5M €;C+
;Alex Iwobi;14;M (C);Attacking midfielder;Yes;M (C), AM (RLC);13;15;12;13;13;16;12;9;8;14;C+;Unknown;Unknown;;;Unknown;Skill;England;Very Strong;Nigeria;False;Weak;180 cm;30;Poor;Extensive Knowledge;Below Average;11;11;14;4;13;8;2;13;13;14;14;9;England;Sky Bet Championship;15;15;15;14;15;8;Fulham;15;15;15;13;9;14;13;10;1;2;4;1;1;1;1;2;1;2;30M €;C+
;Kasey McAteer;15;AM (R);Winger;Yes;M/AM (RL);13;9;8;13;15;14;12;8;10;12;C+;Unknown;Unknown;;;Unknown;Speed;England;Very Strong;England;True;Weak;177 cm;24;Fairly Good;Extensive Knowledge;Very High;8;9;13;8;12;8;4;12;12;12;13;11;England;Premier League;16;14;13;11;15;9;Ipswich;13;12;6;12;8;13;14;10;3;2;2;1;2;3;2;2;2;3;16,5M € - 20M €;C+
;Pierre Ekwah;12;DM;Midfielder;Yes;DM, M (C);8;14;13;12;14;14;13;11;14;14;C+;Unknown;Unknown;;;Unknown;Intelligence;France;Reasonable;France;True;Very Strong;186 cm;24;Fairly Good;Extensive Knowledge;Below Average;13;8;15;4;13;11;3;14;9;12;6;8;France;Ligue 2 BKT;11;12;14;14;9;9;Saint-Étienne;13;13;13;12;7;14;14;12;3;2;2;1;1;2;3;1;3;3;8M € - 10M €;C+
;Saba Sazonov;12;D (C);Centre-back;Yes;D (C);10;15;16;16;13;14;14;6;13;8;C+;Unknown;Unknown;;;Unknown;Heading;Russia;Very Strong;Russia;False;Reasonable;194 cm;24;Quite Good;Extensive Knowledge;Above Average;13;7;10;8;9;15;1;9;6;8;6;6;Italy;Serie BKT;13;13;8;12;6;12;Parma;13;11;11;12;13;13;12;14;1;2;3;1;1;2;1;2;2;1;1,5M €;C+
;Jofre Carreras;14;AM (R);Winger;Yes;D (R), WB/M/AM (RL);13;12;8;12;14;12;10;12;9;13;C+;Unknown;Unknown;;;Unknown;Speed;Nigeria;Very Strong;Spain;True;Reasonable;175 cm;25;Fair;Extensive Knowledge;Below Average;11;9;12;9;10;7;3;12;12;13;13;13;Spain;Lower Saxony;11;11;12;10;13;8;Espanyol;12;13;14;12;11;11;12;11;3;1;1;2;2;2;1;3;1;3;22M € - 26M €;C+
Wnt;Nico Melamed;14;AM (L);Winger;Yes;M (LC), AM (RLC);13;14;8;13;13;12;11;13;9;14;C+;Unknown;Unknown;;;Unknown;Speed;Argentina;Very Strong;Spain;True;Fairly Strong;173 cm;25;Fairly Good;Extensive Knowledge;Above Average;9;9;13;7;10;8;3;13;10;12;13;14;Spain;Second Division;13;11;13;9;14;8;Almería;11;14;16;14;12;12;13;12;2;1;1;3;2;4;1;2;4;3;800K €;C+
;Adilson Malanda;13;D (C);Centre-back;Yes;D (C);10;12;15;14;14;14;13;9;12;11;C+;Unknown;Unknown;;;Unknown;Heading;U.S.A.;Very Strong;France;True;Reasonable;186 cm;24;Quite Good;Extensive Knowledge;Average;14;3;14;7;5;13;1;12;7;8;6;6;England;Sky Bet Championship;13;13;12;12;12;8;Middlesbrough;12;3;10;12;12;13;13;13;1;2;2;2;1;3;2;3;4;3;800K € - 8,4M €;C+
Lst;Trai Hume;12;D (R);Full-back;Yes;D (R), WB (RL), M (C);12;13;11;14;13;13;14;13;15;9;C+;Unknown;Unknown;;;Unknown;Marking;France;Very Strong;N.Ireland;True;Reasonable;180 cm;24;Fairly Poor;Extensive Knowledge;Low;15;6;14;11;9;14;3;14;6;11;14;14;England;Sky Bet Championship;13;11;12;13;13;14;Sunderland;12;5;14;12;14;14;10;14;3;4;2;2;2;2;2;2;1;1;11M €;C+
;Gavin Bazunu;12;GK;Goalkeeper;Yes;GK;13;13;13;13;11;13;10;8;3;11;C+;Heading;Unknown;;;Unknown;Aerial Reach;Nigeria;Very Strong;Ireland;True;Weak;189 cm;24;Quite Good;Extensive Knowledge;Very High;1;1;13;2;1;8;13;11;1;3;3;5;England;Premier League;11;12;12;11;12;7;Southampton;11;8;15;9;8;11;12;11;12;11;15;14;9;14;13;15;4;15;8M € - 11,5M €;C+
Wnt;Hákon Rafn Valdimarsson;11;GK;Goalkeeper;Yes;GK;12;12;15;12;10;12;12;9;2;9;C+;Unknown;Unknown;;;Unknown;Rushing Out (Tendency);U.S.A.;Very Strong;Iceland;True;Reasonable;188 cm;24;Exceptional;Extensive Knowledge;Below Average;1;6;11;2;3;9;12;11;2;2;1;6;England;Premier League;13;12;12;13;7;8;Brentford;13;4;15;14;10;15;13;15;12;15;15;14;8;13;14;13;5;14;4,6M € - 6,8M €;C+
